,Unnamed: 0,index,table_id,question,response,answer,output,conv_actual_answer,conv_predicted_answer,f1_score,exact
10,10,10,totto_source/train_json/example-9029.json,What shows did Marisol Nichols appear in during 1996?,"evidence: |
    The relevant rows contain information about Marisol Nichols's work in 1996:
    Year | Title | Role | Notes
    1996 | My Guys | Angela | TV Pilot
    1996 | Due South | Melissa | Episode: ""Some Like It Red""
    1996 | Beverly Hills, 90210 | Wendy Stevens | Episode: ""Ray of Hope""
  answer: |
    Marisol Nichols appeared in My Guys, Due South, and Beverly Hills, 90210 during 1996.","In 1996, Marisol Nichols appeared in My Guys, Due South, and Beverly Hills, 90210.","My Guys, Due South, Beverly Hills, 90210 
","in 1996, marisol nichols appeared in my guys, due south, and beverly hills, 90210","my guys, due south, beverly hills, 90210",66.66666666666666,0.0
11,11,11,totto_source/train_json/example-2363.json,How did the last two finishers perform in the Women's 800 metre freestyle?,"```tool_code
print(table.splitlines()[7])
print(table.splitlines()[8])
```",Denmark's Lotte Friis recorded a time of 8:24.50 and Germany's Sarah Köhler recorded a time of 8:27.75 at the Olympics.,"Not enough information provided. 
",denmark's lotte friis recorded a time of 8:24.50 and germany's sarah köhler recorded a time of 8:27.75 at the olympics,not enough information provided,0.0,0.0
12,12,12,totto_source/train_json/example-13458.json,How did the Unionist Candidate perform in the East Antrim election in the 1910's?,"evidence: |
  The relevant row contains information about Robert McCalmont, the Unionist Candidate:
  Party | Party | Candidate | Votes | % | ±
  - | Irish Unionist | Robert McCalmont | 15,206 | 94.6 | N/A
answer: |
  The Unionist candidate won 94.6% of the vote in the East Antrim election in the 1910's. 
","The Unionist candidate had a victory by 15,206 votes to Sinn Féin's 861 votes.","94.6% of the vote 
","the unionist candidate had a victory by 15,206 votes to sinn féin's 861 votes",94.6% of the vote,0.0,0.0
13,13,13,totto_source/train_json/example-4916.json,Who finished 2nd at the 2014 Commonwealth games and what time did they achieve?,"evidence: |
    The relevant rows contain information about Adam Gemili's achievements in the 2014 Commonwealth Games:
    Year | Competition | Venue | Position | Event | Notes
    2014 | Commonwealth Games | Glasgow, Scotland | 2nd | 100m | 10.10
    2014 | Commonwealth Games | Glasgow, Scotland | 2nd | 4 × 100 m relay | 38.02
answer: |
    Adam Gemili finished 2nd at the 2014 Commonwealth Games in the 100m with a time of 10.10, and also finished 2nd in the 4 x 100m relay with a time of 38.02. 
","In the 2014 Commonwealth Games, Gemili finished the 100m in second position with a time of 10.10 seconds.","Adam Gemili, 10.10 
","in the 2014 coonwealth games, gemili finished the 100m in second position with a time of 10.10 seconds","adam gemili, 10.10",22.22222222222222,0.0
14,14,14,totto_source/train_json/example-13369.json,"When was ""I've Got a Feeling"" released?","evidence: |
  The relevant rows contain information about the release of ""I've Got a Feeling"" in the United States and Australia:
  Region | Date | Format | Label
  United States | October 7, 1997 | Promotional CD single | Atlantic
  United States | October 7, 1997 | CD single | Atlantic
  Australia | 1998 | CD single | Atlantic
answer: |
  ""I've Got a Feeling"" was released on October 7, 1997 in the United States and in 1998 in Australia. 
","""I've Got a Feeling"" was released, through Atlantic, in the United States on October 7, 1997 and in Australia in 1998.","October 7, 1997, 1998 
","i've got a feeling was released, through atlantic, in the united states on october 7, 1997 and in australia in 1998","october 7, 1997, 1998",34.78260869565217,0.0
15,15,15,totto_source/train_json/example-6138.json,What and when were Tom Felton's first two roles?,"evidence: |
  The relevant rows contain information about Tom Felton's first two roles:
  Year | Title | Role | Notes
  1997 | The Borrowers | Peagreen Clock | -
  1999 | Anna and the King | Louis T. Leonowens | -
answer: |
  Tom Felton's first role was in The Borrowers as Peagreen Clock in 1997. His second role was in Anna and the King as Louis T. Leonowens in 1999. 
",Tom Felton made his debut in the role of Peagreen Clock in The Borrowers in 1997 and portrayed Louis T. Leonowens in Anna and the King in 1999.,"'The Borrowers' (1997), 'Anna and the King' (1999) 
",tom felton made his debut in the role of peagreen clock in the borrowers in 1997 and portrayed louis t. leonowens in anna and the king in 1999,"'the borrowers' (1997), 'anna and the king' (1999)",38.70967741935484,0.0
16,16,16,totto_source/train_json/example-4815.json,What were the results of the 1990 Colorado gubernatorial election?,"evidence: |
  The relevant rows contain information about the results of the election:
  Party | Party | Candidate | Votes | % | ±
  - | Democratic | Roy Romer | 626,032 | 61.89% | -
  - | Republican | John Andrews | 358,403 | 35.43% | -
  - | Libertarian | David Aitken | 18,930 | 1.87% | -
  - | Prohibition | David Livingston | 7,907 | 0.78% | -
  Majority | Majority | Majority | 267,629 | - | -
  Turnout | Turnout | Turnout | 1,011,272 | - | -
  - | Democratic hold | Democratic hold | Swing | - | -
answer: |
  In the 1990 Colorado gubernatorial election, Roy Romer (Democratic) won with 626,032 votes (61.89% of the vote), defeating John Andrews (Republican) who received 358,403 votes (35.43% of the vote). David Aitken (Libertarian) and David Livingston (Prohibition) received 18,930 votes (1.87%) and 7,907 votes (0.78%) respectively. The Democratic party retained the governorship.  The turnout was 1,011,272. 
","Democrat Roy Romer defeated Republican nominee, John Andrews with 61.89% of the vote.","Roy Romer won, John Andrews lost. 
","democrat roy romer defeated republican nominee, john andrews with 61.89% of the vote","roy romer won, john andrews lost",44.44444444444444,0.0
17,17,17,totto_source/train_json/example-13344.json,"In the 86th United States Congress, What date was the end of Richard M. Simpson's service, and who was his successor?","evidence: |
  The relevant row contains information about Richard M. Simpson:
  District | Vacator | Reason for change | Successor | Date of successor's formal installation
  Pennsylvania 18th | Richard M. Simpson (R) | Died January 7, 1960 | Douglas H. Elliott (R) | April 26, 1960
answer: |
  Richard M. Simpson's service ended on January 7, 1960, and his successor was Douglas H. Elliott. 
","In the 86th United States Congress, Richard M. Simpson (R) served until January 7, 1960 and was succeeded by Douglas H. Elliott (R) on April 26, 1960, who served until June 19, 1960.","January 7, 1960, Douglas H. Elliott 
","in the 86 united states congress, richard m. simpson (r) served until january 7, 1960 and was succeeded by douglas h. elliott (r) on april 26, 1960, who served until june 19, 1960","january 7, 1960, douglas h. elliott",31.57894736842105,0.0
18,18,18,totto_source/train_json/example-2382.json,"What roles did Sandra Peabody play in Tarot and Annie Get Your Gun, respectively?","evidence: |
    The relevant rows contain information about Sandra Peabody's roles in Tarot and Annie Get Your Gun:
    Year | Title | Role | Notes
    1970 | Tarot | The Sun | Off-Broadway
    1973-1974 | Annie Get Your Gun | Minnie | Shady Grove Music Fair
answer: |
    Sandra Peabody played the role of The Sun in Tarot and Minnie in Annie Get Your Gun. 
","Peabody appeared as The Sun in an Off-Broadway production of Tarot (1970), which she followed with the role as Minnie in Annie Get Your Gun (1973-1974).","The Sun, Minnie 
",peabody appeared as the sun in an off-broadway production of tarot,"the sun, minnie",18.18181818181818,0.0
19,19,19,totto_source/dev_json/example-1788.json,How close was Texas' 21st congressional district election?,"evidence: |
  The relevant row contains information about the results of the election:
  Party | Party | Candidate | Votes | % | ±
  - | Republican | Lamar Smith | 169,924 | 68.9 | 11.09
  - | Democratic | Lainey Melnick | 65,834 | 27.9 | +3.39
  - | Libertarian | James Arthur Strohm | 7,687 | 3.3 | 16.7
answer: |
  The Republican candidate, Lamar Smith, won the election with 68.9% of the votes, while the Democratic candidate, Lainey Melnick, received 27.9% of the votes. This gives Smith a 41-point lead over Melnick, indicating a significant victory for Smith. 
","In the Texas's 21st congressional district election, Lamar Smith defeated Lainey Melnick with 68.9 percent of the vote, with a majority of 96929 votes.","41-point lead 
","in the texas's 21 congressional district election, lamar smith defeated lainey melnick with 68.9 percent of the vote, with a majority of 96929 votes",41-point lead,0.0,0.0
20,20,20,totto_source/train_json/example-9366.json,What are all the non-Leo awards for which Rickards received a solo nomination?,"evidence: |
  The relevant rows contain information about Emily Bett Rickards solo nominations for non-Leo awards:
  Year | Award | Category | Nominee | Result | Refs
  2014 | Teen Choice Awards | Female Breakout Star | Emily Bett Rickards | Nominated | -
  2015 | Teen Choice Awards | Choice TV Actress - Fantasy/Sci-Fi | Emily Bett Rickards | Nominated | -
  2016 | Teen Choice Awards | Choice TV Actress - Fantasy/Sci-Fi | Emily Bett Rickards | Nominated | -
  2017 | Teen Choice Awards | Choice TV Actress - Action | Emily Bett Rickards | Nominated | -
  2018 | Teen Choice Awards | Choice TV Actress - Action | Emily Bett Rickards | Nominated | -
answer: |
  Emily Bett Rickards received solo nominations for the Teen Choice Awards for ""Female Breakout Star"" in 2014, ""Choice TV Actress - Fantasy/Sci-Fi"" in 2015 and 2016, ""Choice TV Actress - Action"" in 2017 and 2018.","Rickards has been nominated for five Teen Choice Awards: four for Choice TV Actress in Fantasy, Sci-Fi, or Action, and one for Female Breakout Star in 2014.","Teen Choice Awards 
","rickards has been nominated for 5 teen choice awards: 4 for choice tv actress in fantasy, sci-fi, or action, and 1 for female breakout star in 2014",teen choice awards,20.0,0.0
21,21,21,totto_source/train_json/example-3894.json,What films did Aaron Taylor-Johnson appear in in 2017 and 2018?,"evidence: |
  The relevant rows contain information about Aaron Taylor-Johnson's films in 2017 and 2018:
  Year | Title | Role | Director | Notes
  2017 | The Wall | Isaac | Doug Liman | -
  2018 | Outlaw King | James Douglas, Lord of Douglas | David Mackenzie | -
  2018 | A Million Little Pieces | James Frey | Sam Taylor-Johnson | -
answer: |
  In 2017, Aaron Taylor-Johnson appeared in The Wall. In 2018, he appeared in Outlaw King and A Million Little Pieces. 
","In 2017, Aaron Taylor-Johnson appeared in Doug Liman's The Wall and, in 2018, appeared in Outlaw King as well as A milliom Little Pieces.","'The Wall', 'Outlaw King', 'A Million Little Pieces' 
","in 2017, aaron taylor-johnson appeared in doug liman's the wall and, in 2018, appeared in outlaw king as well as a milliom little pieces","the wall', 'outlaw king', 'a million little pieces",35.714285714285715,0.0
22,22,22,totto_source/dev_json/example-2033.json,How many Best Actress Awards did Choi win in 1994 and where were they from?,"evidence: |
  The relevant rows contain information about Choi Myung-gil's awards in 1994:
  Year | Award | Category | Nominated work | Result
  1994 | 16th Three Continents Festival | Best Actress | Rosy Life | Won
  1994 | 15th Blue Dragon Film Awards | Best Actress | Rosy Life | Won
  1994 | 5th Chunsa Film Art Awards | Special Jury Prize | Rosy Life | Won
  1994 | SBS Drama Awards | Grand Prize (Daesang) | Marriage | Won
answer: |
  Choi Myung-gil won two Best Actress Awards in 1994: one at the 16th Three Continents Festival and one at the 15th Blue Dragon Film Awards. 
","Choi received 2 Best Actress awards for Rosy Life, one at the 16th Three Continents Festival and the other in the 15th Blue Dragon Film Awards.","Two, Three Continents Festival, Blue Dragon Film Awards 
","choi received 2 best actress awards for rosy life, 1 at the 16 3 continents festival and the other in the 15 blue dragon film awards","2, 3 continents festival, blue dragon film awards",51.61290322580645,0.0
23,23,23,totto_source/dev_json/example-1769.json,What year was Rosie Huntington-Whiteley most successful?,"evidence: |
  The relevant rows contain information about Rosie Huntington-Whiteley's awards in 2011:
  Year | Award | Category | Nominated work | Result
  2011 | Glamour Awards | Editor's Special Award | Herself | Won
  2011 | Guys Choice | Our New Girlfriend | Herself | Won
  2011 | CinemaCon Awards | Female Star of Tomorrow | Herself | Won
  2011 | Teen Choice Awards | Choice Movie Actress: Summer | Transformers: Dark of the Moon | Nominated
answer: |
  Rosie Huntington-Whiteley was most successful in 2011, winning four awards: the Glamour Awards Editor's Special Award, the Guys Choice Award for ""Our New Girlfriend"", the CinemaCon Awards Female Star of Tomorrow award, and the Teen Choice Awards Choice Movie Actress: Summer for Transformers: Dark of the Moon. 
",In 2011 Rosie Huntington-Whiteley won 3 awards and was nominated for the Teen Choice Awards Choice Movie Actress: Summer award.,"2011 
",in 2011 rosie huntington-whiteley won 3 awards and was nominated for the teen choice awards choice movie actress: suer award,2011,10.0,0.0
24,24,24,totto_source/train_json/example-823.json,Who were the top 2 finishers in the 1952 Summer Olympics – Men's 110 metres hurdles?,"evidence: |
  The relevant rows contain information about the top 2 finishers in the 1952 Summer Olympics – Men's 110 metres hurdles:
  Rank | Name | Nationality | Time (automatic) | Notes
  - | Harrison Dillard | United States | 13.91 | OR
  - | Jack Davis | United States | 14.00 | -
answer: |
  The top 2 finishers in the 1952 Summer Olympics – Men's 110 metres hurdles were Harrison Dillard and Jack Davis. 
",Automatic timing showed Dillard had a time of 13.91 and Davis recorded a time of 14.00.,"Harrison Dillard, Jack Davis 
",automatic timing showed dillard had a time of 13.91 and davis recorded a time of 14.00,"harrison dillard, jack davis",22.222222222222225,0.0
