,Unnamed: 0,index,table_id,question,response,answer,output,conv_actual_answer,conv_predicted_answer,f1_score,exact
10,10,10,totto_source/train_json/example-9029.json,What shows did Marisol Nichols appear in during 1996?,"Reasoning: To determine the shows Marisol Nichols appeared in during 1996, we need to look at the table and find all the rows with the year '1996' and extract the 'Title' column values. The relevant rows are: 1996: My Guys: Angela - 1996: Due South: Melissa - 1996: Beverly Hills, 90210: Wendy Stevens. 

Answer: [""My Guys"", ""Due South"", ""Beverly Hills, 90210""] 
","In 1996, Marisol Nichols appeared in My Guys, Due South, and Beverly Hills, 90210.","""My Guys"", ""Due South"", ""Beverly Hills, 90210"" 
","in 1996, marisol nichols appeared in my guys, due south, and beverly hills, 90210","my guys, due south, beverly hills, 90210",66.66666666666666,0.0
11,11,11,totto_source/train_json/example-2363.json,How did the last two finishers perform in the Women's 800 metre freestyle?,"Reasoning: To determine how the last two finishers performed in the Women's 800 metre freestyle, we need to identify the 7th and 8th place finishers in the table. The table shows the ranking of each swimmer, and the 7th and 8th place finishers are Lotte Friis (Denmark) and Sarah Köhler (Germany) respectively.  We need to find their times, which are 8:24.50 and 8:27.75 respectively.

Answer:  [""Lotte Friis (Denmark) finished in 8:24.50"", ""Sarah Köhler (Germany) finished in 8:27.75""] 
",Denmark's Lotte Friis recorded a time of 8:24.50 and Germany's Sarah Köhler recorded a time of 8:27.75 at the Olympics.,"[""Lotte Friis (Denmark) 8:24.50"", ""Sarah Köhler (Germany) 8:27.75""] 
",denmark's lotte friis recorded a time of 8:24.50 and germany's sarah köhler recorded a time of 8:27.75 at the olympics,"[lotte friis (denmark) 8:24.50, sarah köhler (germany) 8:27.75]",48.0,0.0
12,12,12,totto_source/train_json/example-13458.json,How did the Unionist Candidate perform in the East Antrim election in the 1910's?,"Reasoning: To determine how the Unionist candidate performed, we need to look at the table and find the row corresponding to the Unionist candidate. The table indicates that the Unionist candidate received 15,206 votes, which represents 94.6% of the total votes. This suggests a strong performance by the Unionist candidate. 

Answer: The Unionist candidate performed very well, receiving 15,206 votes, which was 94.6% of the total votes cast. 
","The Unionist candidate had a victory by 15,206 votes to Sinn Féin's 861 votes.","Very well, 94.6% 
","the unionist candidate had a victory by 15,206 votes to sinn féin's 861 votes","very well, 94.6%",0.0,0.0
13,13,13,totto_source/train_json/example-4916.json,Who finished 2nd at the 2014 Commonwealth games and what time did they achieve?,"Reasoning: To find who finished 2nd at the 2014 Commonwealth games and their time, we need to look at the rows where the ""Competition"" column is ""Commonwealth Games"" and the ""Year"" column is ""2014"". There are two such rows, one for the 100m event and one for the 4 x 100m relay. The ""Position"" and ""Notes"" columns provide the relevant information.

Answer: [""Adam Gemili"", ""10.10""] 
","In the 2014 Commonwealth Games, Gemili finished the 100m in second position with a time of 10.10 seconds.","Adam Gemili, 10.10 
","in the 2014 coonwealth games, gemili finished the 100m in second position with a time of 10.10 seconds","adam gemili, 10.10",22.22222222222222,0.0
14,14,14,totto_source/train_json/example-13369.json,"When was ""I've Got a Feeling"" released?","Reasoning: To determine when ""I've Got a Feeling"" was released, we need to look at the ""Date"" column in the table. The first entry for the United States shows a release date of October 7, 1997. 

Answer: October 7, 1997 
","""I've Got a Feeling"" was released, through Atlantic, in the United States on October 7, 1997 and in Australia in 1998.","October 7, 1997 
","i've got a feeling was released, through atlantic, in the united states on october 7, 1997 and in australia in 1998","october 7, 1997",27.27272727272727,0.0
15,15,15,totto_source/train_json/example-6138.json,What and when were Tom Felton's first two roles?,"Reasoning: To find out Tom Felton's first two roles, we need to look at the table and identify the first two entries in the 'Role' column. The table is sorted by year, so the first two entries in the 'Role' column correspond to the first two years in the table, 1997 and 1999. Therefore, Tom Felton's first two roles were Peagreen Clock in 1997 and Louis T. Leonowens in 1999.

Answer: [""Peagreen Clock"", ""1997"", ""Louis T. Leonowens"", ""1999""] 
",Tom Felton made his debut in the role of Peagreen Clock in The Borrowers in 1997 and portrayed Louis T. Leonowens in Anna and the King in 1999.,"[""Peagreen Clock"", ""1997"", ""Louis T. Leonowens"", ""1999""] 
",tom felton made his debut in the role of peagreen clock in the borrowers in 1997 and portrayed louis t. leonowens in anna and the king in 1999,"[peagreen clock, 1997, louis t. leonowens, 1999]",43.75000000000001,0.0
16,16,16,totto_source/train_json/example-4815.json,What were the results of the 1990 Colorado gubernatorial election?,"Reasoning: To find the results of the 1990 Colorado gubernatorial election, we need to look at the Candidate, Votes, and % columns in the table. Roy Romer, the Democratic candidate, received 626,032 votes, which was 61.89% of the total votes. John Andrews, the Republican candidate, received 358,403 votes, which was 35.43% of the total votes. The other candidates received a much smaller percentage of the votes. Therefore, Roy Romer won the 1990 Colorado gubernatorial election with 61.89% of the votes.

Answer: Roy Romer won the 1990 Colorado gubernatorial election with 61.89% of the votes. 
","Democrat Roy Romer defeated Republican nominee, John Andrews with 61.89% of the vote.","Roy Romer, 61.89% 
","democrat roy romer defeated republican nominee, john andrews with 61.89% of the vote","roy romer, 61.89%",40.0,0.0
17,17,17,totto_source/train_json/example-13344.json,"In the 86th United States Congress, What date was the end of Richard M. Simpson's service, and who was his successor?","Reasoning: To determine the end of Richard M. Simpson's service and his successor, we need to locate his row in the table and extract the relevant information. The row for Richard M. Simpson indicates he died on January 7, 1960, and his successor was Douglas H. Elliott. 

Answer: [""January 7, 1960"", ""Douglas H. Elliott""] 
","In the 86th United States Congress, Richard M. Simpson (R) served until January 7, 1960 and was succeeded by Douglas H. Elliott (R) on April 26, 1960, who served until June 19, 1960.","[""January 7, 1960"", ""Douglas H. Elliott""] 
","in the 86 united states congress, richard m. simpson (r) served until january 7, 1960 and was succeeded by douglas h. elliott (r) on april 26, 1960, who served until june 19, 1960","[january 7, 1960, douglas h. elliott]",31.57894736842105,0.0
18,18,18,totto_source/train_json/example-2382.json,"What roles did Sandra Peabody play in Tarot and Annie Get Your Gun, respectively?","Reasoning: To determine the roles Sandra Peabody played in Tarot and Annie Get Your Gun, we need to look at the rows corresponding to those titles and extract the 'Role' column values. 
- For Tarot (Year: 1970), the role is 'The Sun'. 
- For Annie Get Your Gun (Years: 1973-1974), the role is 'Minnie'.

Answer: ['The Sun', 'Minnie'] 
","Peabody appeared as The Sun in an Off-Broadway production of Tarot (1970), which she followed with the role as Minnie in Annie Get Your Gun (1973-1974).","['The Sun', 'Minnie'] 
",peabody appeared as the sun in an off-broadway production of tarot,"['the sun', 'minnie']",18.18181818181818,0.0
19,19,19,totto_source/dev_json/example-1788.json,How close was Texas' 21st congressional district election?,"Reasoning: To determine how close the election was, we need to find the difference between the candidate with the most votes (Lamar Smith) and the candidate with the second most votes (Lainey Melnick). Lamar Smith received 169,924 votes, and Lainey Melnick received 65,834 votes. The difference is 104,090 votes. 

Answer: 104,090 votes 
","In the Texas's 21st congressional district election, Lamar Smith defeated Lainey Melnick with 68.9 percent of the vote, with a majority of 96929 votes.","104,090 votes 
","in the texas's 21 congressional district election, lamar smith defeated lainey melnick with 68.9 percent of the vote, with a majority of 96929 votes","104,090 votes",8.695652173913041,0.0
20,20,20,totto_source/train_json/example-9366.json,What are all the non-Leo awards for which Rickards received a solo nomination?,"Reasoning:  To find all the non-Leo awards for which Rickards received a solo nomination, we need to look at the table and identify rows with awards that are not ""Leo Awards"" and where the ""Nominee"" column only mentions ""Emily Bett Rickards"".

Answer: [""Teen Choice Awards"", ""MTV Fandom Awards"", ""Teen Choice Awards"", ""Teen Choice Awards"", ""Teen Choice Awards"", ""Teen Choice Awards""] 
","Rickards has been nominated for five Teen Choice Awards: four for Choice TV Actress in Fantasy, Sci-Fi, or Action, and one for Female Breakout Star in 2014.","['Teen Choice Awards', 'MTV Fandom Awards'] 
","rickards has been nominated for 5 teen choice awards: 4 for choice tv actress in fantasy, sci-fi, or action, and 1 for female breakout star in 2014","['teen choice awards', 'mtv fandom awards']",18.18181818181818,0.0
21,21,21,totto_source/train_json/example-3894.json,What films did Aaron Taylor-Johnson appear in in 2017 and 2018?,"Reasoning: To determine the films Aaron Taylor-Johnson appeared in during 2017 and 2018, we need to examine the rows corresponding to those years in the table and extract the ""Title"" column values. The relevant rows are: 
    - 2017: The Wall: Isaac
    - 2018: Outlaw King: James Douglas, Lord of Douglas
    - 2018: A Million Little Pieces: James Frey
Therefore, Aaron Taylor-Johnson appeared in ""The Wall,"" ""Outlaw King,"" and ""A Million Little Pieces"" in 2017 and 2018.

Answer: [""The Wall"", ""Outlaw King"", ""A Million Little Pieces""] 
","In 2017, Aaron Taylor-Johnson appeared in Doug Liman's The Wall and, in 2018, appeared in Outlaw King as well as A milliom Little Pieces.","[""The Wall"", ""Outlaw King"", ""A Million Little Pieces""] 
","in 2017, aaron taylor-johnson appeared in doug liman's the wall and, in 2018, appeared in outlaw king as well as a milliom little pieces","[the wall, outlaw king, a million little pieces]",35.714285714285715,0.0
22,22,22,totto_source/dev_json/example-2033.json,How many Best Actress Awards did Choi win in 1994 and where were they from?,"Reasoning: To determine the number of Best Actress Awards Choi Myung-gil won in 1994 and their origins, we need to examine the table rows for the year 1994 and extract the award categories. The relevant rows are:
  1994 | 16th Three Continents Festival | Best Actress | Rosy Life | Won
  1994 | 15th Blue Dragon Film Awards | Best Actress | Rosy Life | Won
  1994 | 5th Chunsa Film Art Awards | Special Jury Prize | Rosy Life | Won

Therefore, Choi Myung-gil won two Best Actress awards in 1994: one from the 16th Three Continents Festival and another from the 15th Blue Dragon Film Awards.

Answer: [""2"", [""16th Three Continents Festival"", ""15th Blue Dragon Film Awards""]] 
","Choi received 2 Best Actress awards for Rosy Life, one at the 16th Three Continents Festival and the other in the 15th Blue Dragon Film Awards.","2, 16th Three Continents Festival, 15th Blue Dragon Film Awards 
","choi received 2 best actress awards for rosy life, 1 at the 16 3 continents festival and the other in the 15 blue dragon film awards","2, 16 3 continents festival, 15 blue dragon film awards",60.60606060606061,0.0
23,23,23,totto_source/dev_json/example-1769.json,What year was Rosie Huntington-Whiteley most successful?,"Reasoning: To determine the year Rosie Huntington-Whiteley was most successful, we need to look at the table and identify the year with the most wins. 2011 has four wins (""Editor's Special Award"", ""Our New Girlfriend"", ""Female Star of Tomorrow"", and ""Model of the Year"") making it the year with the most wins.
Answer: 2011 
",In 2011 Rosie Huntington-Whiteley won 3 awards and was nominated for the Teen Choice Awards Choice Movie Actress: Summer award.,"2011 
",in 2011 rosie huntington-whiteley won 3 awards and was nominated for the teen choice awards choice movie actress: suer award,2011,10.0,0.0
24,24,24,totto_source/train_json/example-823.json,Who were the top 2 finishers in the 1952 Summer Olympics – Men's 110 metres hurdles?,"Reasoning: To find the top 2 finishers, we need to look at the ""Rank"" column and identify the athletes ranked 1st and 2nd.
Answer: [""Harrison Dillard"", ""Jack Davis""] 
",Automatic timing showed Dillard had a time of 13.91 and Davis recorded a time of 14.00.,"Harrison Dillard, Jack Davis 
",automatic timing showed dillard had a time of 13.91 and davis recorded a time of 14.00,"harrison dillard, jack davis",22.222222222222225,0.0
25,25,25,totto_source/dev_json/example-32.json,What movies and roles did Morris play in 1997?,"Reasoning: To determine the movies and roles Haviland Morris played in 1997, we need to look at the rows with the year '1997' and extract the 'Title' and 'Role' column values. The relevant rows are: 1997: The Fifth Element: Korben Dallas's mother - 1997: Home Alone 3: Karen Pruitt. Therefore, the movies and roles Haviland Morris played in 1997 are The Fifth Element: Korben Dallas's mother and Home Alone 3: Karen Pruitt.

Answer: [""The Fifth Element"", ""Korben Dallas's mother"", ""Home Alone 3"", ""Karen Pruitt""] 
",Morris played Korben Dallas's mother in The Fifth Element and Karen Pruitt in Home Alone 3 in 1997.,"""The Fifth Element"", ""Korben Dallas's mother"", ""Home Alone 3"", ""Karen Pruitt"" 
",morris played korben dallas's mother in the fifth element and karen pruitt in home al1 3 in 1997,"the fifth element, korben dallas's mother, home al1 3, karen pruitt",74.07407407407408,0.0
26,26,26,totto_source/train_json/example-82.json,Who received the silver and bronze medals for the women's 400 metres hurdles at the 1992 Summer Olympics?,"Reasoning: To determine who received the silver and bronze medals, we need to look at the ""RANK"" column and find the athletes who placed 2nd and 3rd. The table shows that Sandra Farmer-Patrick (USA) placed 2nd and Janeene Vickers (USA) placed 3rd.

Answer: [""Sandra Farmer-Patrick"", ""Janeene Vickers""] 
","Farmer-Patrick was in second, winning silver in 53.69 secs, while Vickers narrowly held on for the bronze medal from Ledovskaya, both being timed at 54.31 secs.","[""Sandra Farmer-Patrick"", ""Janeene Vickers""] 
","farmer-patrick was in second, winning silver in 53.69 secs, while vickers narrowly held on for the bronze medal from ledovskaya, both being timed at 54.31 secs","[sandra farmer-patrick, janeene vickers]",13.793103448275865,0.0
27,27,27,totto_source/dev_json/example-1261.json,What did Kathryn Beaumont star in 1953?,"Reasoning: To determine what Kathryn Beaumont starred in 1953, we need to look at the row with the year '1953' and extract the 'Title' column value. The relevant row is: 1953: Peter Pan: Wendy Darling - Voice role. Therefore, Kathryn Beaumont starred in Peter Pan in 1953.

Answer: Peter Pan 
",Kathryn Beaumont starred in the voice role of Wendy Darling in Peter Pan (1953).,"Peter Pan 
",kathryn beaumont starred in the voice role of wendy darling in peter pan,peter pan,28.57142857142857,0.0
28,28,28,totto_source/dev_json/example-1803.json,Which competitions did Fabrizio Donato win gold medal?,"Reasoning: To determine which competitions Fabrizio Donato won a gold medal, we need to look at the 'Position' column and find the rows where it says '1st'.  The relevant rows are: 2001: Mediterranean Games: 1st - 2009: European Indoor Championships: 1st - 2012: European Championships: 1st Therefore, Fabrizio Donato won gold medals in the 2001 Mediterranean Games, the 2009 European Indoor Championships, and the 2012 European Championships.
Answer: [""2001 Mediterranean Games"", ""2009 European Indoor Championships"", ""2012 European Championships""] 
","Fabrizio Donato won gold medals at the 2001 Mediterranean Games with a record of 17.05 metres and the 2009 European Indoor Championships, a championship record of 17.59 metres.","[""2001 Mediterranean Games"", ""2009 European Indoor Championships"", ""2012 European Championships""] 
","fabrizio donato won gold medals at the 2001 mediterranean games with a record of 17.05 metres and the 2009 european indoor championships, a championship record of 17.59 metres","[2001 mediterranean games, 2009 european indoor championships, 2012 european championships]",41.17647058823529,0.0
29,29,29,totto_source/train_json/example-4421.json,"Who did Wayne Kerrins play for in the third division, and what seasons did he play for them?","Reasoning: To answer the question, we need to find the rows in the table where the 'Division' column value is ""Third Division"" and identify the 'Club' and 'Season' values in those rows. 

Answer: [""Fulham"", ""1986–87"", ""1987–88""] 
","Wayne Kerrins played for Fulham in the Third Division in 1986–87, 1987–88, and 1988–89.","Fulham, 1986–87, 1987–88 
","wayne kerrins played for fulham in the third division in 1986-87, 1987-88, and 1988-1989","fulham, 1986-87, 1987-1988",25.0,0.0
30,30,30,totto_source/train_json/example-569.json,Which albums did Maylee Todd release on the Do Right Music label and in which years?,"Reasoning: To determine which albums Maylee Todd released on the Do Right Music label and in which years, we need to look at the 'Label' column and identify the rows where the value is 'Do Right Music'. Then, we need to extract the 'Title' and 'Year' values from those rows. 
The relevant rows are: 2010: Choose Your Own Adventure - 2011: Do Right! Serato Pressing featuring Maylee Todd - 2013: Escapology - 2017: Acts Of Love.
Therefore, the albums released on Do Right Music are Choose Your Own Adventure in 2010, Do Right! Serato Pressing featuring Maylee Todd in 2011, Escapology in 2013, and Acts Of Love in 2017. 
Answer: [""Choose Your Own Adventure"" (2010), ""Do Right! Serato Pressing featuring Maylee Todd"" (2011), ""Escapology"" (2013), ""Acts Of Love"" (2017)] 
",Maylee Todd released her first album Choose Your Own Adventure in 2010 and Escapology in 2013 on the Do Right Music label.,"[""Choose Your Own Adventure"" (2010), ""Do Right! Serato Pressing featuring Maylee Todd"" (2011), ""Escapology"" (2013), ""Acts Of Love"" (2017)] 
",maylee todd released her first album choose your own adventure in 2010 and escapology in 2013 on the do right music label,"[choose your own adventure (2010), do right! serato pressing featuring maylee todd (2011), escapology (2013), acts of love (2017)]",55.000000000000014,0.0
31,31,31,totto_source/train_json/example-1542.json,What did Daniela Ramirez do in 2012?,"Reasoning: To determine what Daniela Ramirez did in 2012, we need to locate the rows that correspond to the year 2012 in the table and then identify the corresponding role. The relevant rows are: 2012: American Reunion: Selena - 2012: Premium Rush: Vanessa. Therefore, Daniela Ramirez played the roles of Selena in American Reunion and Vanessa in Premium Rush in 2012. 

Answer: [""Selena in American Reunion"", ""Vanessa in Premium Rush""] 
","In 2012, Ramirez appeared in two roles: Selena in American Reunion and Vanessa in Premium Rush.","[""Selena in American Reunion"", ""Vanessa in Premium Rush""] 
","in 2012, ramirez appeared in 2 roles: selena in american reunion and vanessa in premium rush","[selena in american reunion, vanessa in premium rush]",66.66666666666666,0.0
32,32,32,totto_source/dev_json/example-2254.json,What marathons did Feyisa Lilesa run in 2010?,"Reasoning: To find the marathons Feyisa Lilesa ran in 2010, we need to look at the table rows for the year 2010 and extract the 'Competition' column values. The relevant rows are: 2010: Xiamen International Marathon - 2010: Rotterdam Marathon - 2010: Chicago Marathon. Therefore, the marathons Feyisa Lilesa ran in 2010 are Xiamen International Marathon, Rotterdam Marathon, and Chicago Marathon.

Answer: [""Xiamen International Marathon"", ""Rotterdam Marathon"", ""Chicago Marathon""] 
","Feyisa Lilesa ran at the 2010 Chicago Marathon, at the 2010 Rotterdam Marathon, and at the Xiamen International Marathon.","Xiamen International Marathon, Rotterdam Marathon, Chicago Marathon 
","feyisa lilesa ran at the 2010 chicago marathon, at the 2010 rotterdam marathon, and at the xiamen international marathon","xiamen international marathon, rotterdam marathon, chicago marathon",60.86956521739131,0.0
33,33,33,totto_source/train_json/example-4002.json,"Which of Smacksoft's albums were nominated for Best Modern Rock Album at the Korean Music Awards, and when were they nominated?","Reasoning: To determine which of Smacksoft's albums were nominated for Best Modern Rock Album at the Korean Music Awards, we need to look at the table under the ""Category"" column for entries that state ""Best Modern Rock Album"".  The table shows that Smacksoft was nominated twice:  in 2010 for their album ""Shines in the Dark"", and in 2013 for their album ""Follow Your Heart"".

Answer: [""Shines in the Dark"", ""2010"", ""Follow Your Heart"", ""2013""] 
",Two of Smacksoft's albums were nominated for Best Modern Rock Album at the Korean Music Awards: Shines in the Dark in 2010 and Follow Your Heart in 2013.,"[""Shines in the Dark"", ""2010"", ""Follow Your Heart"", ""2013""] 
",2 of smacksoft's albums were nominated for best modern rock album at the korean music awards: shines in the dark in 2010 and follow your heart in 2013,"[shines in the dark, 2010, follow your heart, 2013]",47.05882352941176,0.0
34,34,34,totto_source/train_json/example-13556.json,"When did Anthony Alonzo win Metro Manila Film Festival awards and for which works, respectively?","Reasoning: To answer the question, we need to look at the table and find the rows where Anthony Alonzo won a Metro Manila Film Festival award. The table shows that Anthony Alonzo won the Best Actor award in 1983 for the work ""Bago Kumalat ang Kamandag"" and again in 1987 for the work ""Anak Badjao"".

Answer: [""1983 - Bago Kumalat ang Kamandag"", ""1987 - Anak Badjao""] 
",Anthony Alonzo won the Best Actor awards from the Metro Manila Film Festival for Bago Kumalat Ang Kamandag in 1983 and for Anak Badjao in 1987.,"[""1983 - Bago Kumalat ang Kamandag"", ""1987 - Anak Badjao""] 
",anthony alonzo won the best actor awards from the metro manila film festival for bago kumalat ang kamandag in 1983 and for anak badjao in 1987,"[1983 - bago kumalat ang kamandag, 1987 - anak badjao]",50.0,0.0
35,35,35,totto_source/train_json/example-1352.json,What were the lead roles played by Minal Khan in 2017?,"Reasoning: To find the lead roles played by Minal Khan in 2017, we need to look at the rows with the year '2017' and find the roles marked as Lead Role or Debut as Lead. The relevant rows are: 2017: Beti To Main Bhi Hun: Haya - Debut as Lead - 2017: Parchayee: Pari - Lead Role. Therefore, the lead roles played by Minal Khan in 2017 are Haya and Pari.

Answer: [""Haya"", ""Pari""] 
",Khan's first lead role was in Urdu 1's Beti To Main Bhi Hun (2017) as Haya and followed with another lead role in Hum TV's Parchayee as Pari.,"Haya, Pari 
",khan's first lead role was in urdu 1's beti to main bhi hun (2017) as haya and followed with another lead role in hum tv's parchayee as pari,"haya, pari",13.333333333333334,0.0
