index,question,answer,response
25,which age group of women has the highest surgical rates?,['50 to 69 years'],"Relevant rows and columns from the table:

| Age group      | Number of surgeries (19 to 49 years) | Number of surgeries (50 to 69 years) | Number of surgeries (70 years and older) |
|----------------|--------------------------------------|--------------------------------------|------------------------------------------|
| Canada         | 9,355                                | 23,020                               | 11,930                                   |
| Newfoundland   | 190                                  | 530                                  | 245                                      |
| Prince Edward  | 40                                   | 170                                  | 85                                       |
| Nova Scotia    | 385                                  | 970                                  | 500                                      |
| New Brunswick  | 240                                  | 755                                  | 410                                      |
| Ontario        | 4,890                                | 11,550                               | 5,915                                    |
| Manitoba       | 390                                  | 1,050                                | 580                                      |
| Saskatchewan   | 270                                  | 860                                  | 580                                      |
| Alberta        | 1,315                                | 2,825                                | 1,380                                    |
| British Columbia | 1,620                              | 4,240                                | 2,230                                    |
| Yukon          | 10                                    | 30                                   | 10                                       |
| Northwest Territories | x                           | 35                                   | x                                        |
| Nunavut        | x                                     | 10                                   | x                                        |

Final Answer : Women aged 50 to 69 years have the highest surgical rates."
26,"natural land for pasture is largely found in western canada, what was the percentage of alberta reporting the most amount of natural pasture area in 2011?",[6435825.0],"Relevant rows and columns from the table:

| Province | Natural land for pasture hectares | Natural land for pasture percent |
|----------|-----------------------------------|-----------------------------------|
| Alberta  | 6,435,825                         | 31.5                              |

Final Answer: 31.5%"
27,"natural land for pasture is largely found in western canada, what was the percentage of manitoba reporting the amount of natural pasture area in 2011?",[1466968.0],"Evidence:
Relevant rows and columns from the table:

| Province   | Natural land for pasture (hectares) | Percent |
|------------|-------------------------------------|---------|
| Manitoba   | 1,466,968                           | 20.1    |

Final Answer: 20.1%"
28,"natural land for pasture is largely found in western canada, what was the percentage of british columbia reporting the amount of natural pasture area in 2011?",[1385359.0],"Relevant rows and columns from the table:

| Province          | Natural land for pasture (hectares) | Natural land for pasture (percent) |
|-------------------|-------------------------------------|------------------------------------|
| british columbia  | 1,385,359                           | 53.1                               |

Final Answer: 53.1"
29,"natural land for pasture is largely found in western canada, what was the percentage of saskatchewan reporting the amount of natural pasture area in 2011?",[4816782.0],"Relevant rows and columns from the table:

| Province     | Natural land for pasture (hectares) | Natural land for pasture (percent) |
|--------------|------------------------------------|-----------------------------------------|
| Saskatchewan | 4,816,782	                         | 19.3                                   |

Final Answer: 19.3%"
30,what was the percentage of agricultural land in the atlantic provinces reported as woodlands and wetlands in 2011?,[42.3],"Relevant rows and columns from the table:
| Province          | Area of agricultural land | Woodlands and wetlands percentage |
|-------------------|---------------------------|-----------------------------------|
| Atlantic Provinces | 1,063,343 hectares         | 42.3%                             |

Final Answer: 42.3%"
31,what was the percentgae of agricultural land in the quebec provinces reported as woodlands and wetlands in 2011?,[31.6],"Relevant rows and columns from the table:

| Province | % of Woodlands and Wetlands |
|----------|------------------------------|
| Quebec   | 31.6                         |

Final Answer: 31.6%"
32,what was the percentage of agricultural land in the ontario provinces reported as woodlands and wetlands in 2011?,[12.6],"Relevant rows and columns from the table:

| Province | Area of agricultural land | Woodlands and Wetlands (percent) |
|----------|---------------------------|----------------------------------|
| Ontario  | 5,126,653 hectares        | 12.6                             |

Final Answer: 12.6 percent"
33,how many hectares did quebec report the area of woodland and wetland in 2011?,[1057417.0],"Relevant rows and columns from the table:

| Province         | Area of woodland and wetlands (hectares) |
|------------------|-----------------------------------------|
| Quebec           | 1,057,417                               |

Final Answer: 1,057,417 hectares"
34,how many hectares did saskatchewan report the area of woodland and wetland in 2011?,[1009381.0],"Relevant rows and columns from the table:

| Province      | Woodlands and Wetlands (hectares) |
|---------------|-----------------------------------|
| Saskatchewan  | 1,009,381                          |

Final Answer: 1,009,381 hectares"
35,how many hectares did alberta report the area of woodland and wetland in 2011?,[893436.0],"Context:
Title : this table displays the results of agricultural land use by province area of agricultural land, cropland, natural land for pasture and woodlands and wetlands, calculated using hectares and percent units of measure (appearing as column headers)
|		|	area of agricultural land	|	cropland	|		|	natural land for pasture	|		|	woodlands and wetlands	|		|	
|		|	hectares	|		|	percent	|	hectares	|	percent	|	hectares	|	percent	|	
|	canada	|	64,812,723	|	35,350,270	|	54.5	|	14,703,330	|	22.7	|	4,897,367	|	7.6	|	
|	atlantic provinces	|	1,063,343	|	430,363	|	40.5	|	65,711	|	6.2	|	450,031	|	42.3	|	
|	quebec	|	3,341,333	|	1,874,760	|	56.1	|	134,147	|	4.0	|	1,057,417	|	31.6	|	
|	ontario	|	5,126,653	|	3,613,821	|	70.5	|	398,538	|	7.8	|	646,578	|	12.6	|	
|	manitoba	|	7,293,839	|	4,348,869	|	59.6	|	1,466,968	|	20.1	|	549,444	|	7.5	|	
|	saskatchewan	|	24,940,023	|	14,728,934	|	59.1	|	4,816,782	|	19.3	|	1,009,381	|	4.0	|	
|	alberta	|	20,436,150	|	9,753,849	|	47.7	|	6,435,825	|	31.5	|	893,436	|	4.4	|	
|	british columbia	|	2,611,382	|	599,674	|	23.0	|	1,385,359	|	53.1	|	291,079	|	11.1	|	

Question: how many hectares did Alberta report the area of woodland and wetland in 2011?

Evidence:
Relevant rows and columns from the table:

| Province | Woodlands and Wetlands (hectares) |
|-----------|---------------------------------|
| Alberta | 893,436 |

Final Answer: 893,436"
36,which age group has the lowest surgical rate?,['70 years and older'],"Relevant rows and columns from the table:

| Age group          | Canada %      | Newfoundland and Labrador % | Prince Edward Island % | Nova Scotia % | New Brunswick % | Ontario % | Manitoba % | Saskatchewan % | Alberta % | British Columbia % | Yukon % | Northwest Territories % | Nunavut % |
|--------------------|---------------|-----------------------------|------------------------|---------------|-----------------|-----------|------------|----------------|-----------|---------------------|---------|------------------------|-----------|
| 19 to 49 years     | 94.7          | 100.0                       | 100.0                  | 96.4          | 100.0           | 94.1      | 90.9       | 98.5           | 96.7      | 93.5                | x       | x                      | x         |
| 50 to 69 years     | 93.3          | 98.6                        | 80.0                   | 98.8          | 98.6            | 92.2      | 94.6       | 96.2           | 94.5      | 92.9                | x       | x                      | x         |
| 70 years and older | 86.1          | 93.3                        | 100.0                  | 92.9          | 81.1            | 86.5      | 84.4       | 80.0           | 85.5      | 83.1                | 100.0   | 0.0                    | 0.0       |

Final Answer: The age group with the lowest surgical rate is the 70 years and older group with a percentage of 80.0% in Saskatchewan."
37,"what is the percentge of new mothers were in the first situation(with pre-birth-year, birth-year, or post-birth-year roe; and received ei in the birth year)in 2012?",[40.6],"Relevant rows and columns from the table:

| Parent Type | 2012 |
|-------------|------|
| New Mothers with pre-birth-year, birth-year, or post-birth-year roe; and received ei in the birth year | 40.6 |

Final Answer: 40.6"
38,"what is the percentge of new mothers were in the second situation(with pre-birth-year, birth-year, or post-birth-year roe; and received ei after the birth year)in 2012?",[2.8],"Relevant rows and columns from the table:

| Mothers                                                | 2012 |
|--------------------------------------------------------|------|
| with pre-birth-year, birth-year, or post-birth-year roe; and received ei after the child's birth year | 2.8 % |

Final Answer : 2.8 %"
39,"what is the percentage of new mothers took parental leave, according to the roe-based definition in 2012?",[43.4],"Relevant rows and columns from the table:

| Mothers                                               | 2012 |
|-------------------------------------------------------|------|
| with pre-birth-year, birth-year, or post-birth-year roe; and received ei in the birth year | 39.8% |
| with pre-birth-year, birth-year, or post-birth-year roe; and received ei after the child's birth year | 2.8% |
| no roe for parental leave, received ei, temporary leave | 6.4% |
| no roe for parental leave, received ei, permanently quit | 0.9% |
| no roe for parental leave, received ei, other permanent leave | 2.4% |
| no roe at all, received ei | 10.5% |
| total | 63.8% |

Final Answer: 63.8%"
40,what is the percentage of new mothers who received ei benefits in 2012 were issued an roe for temporary leave other than parental leave?,[6.5],"Relevant rows and columns from the table:

| Parental Leave Type | Percentage in 2012 |
|---------------------|--------------------|
| Temporary Leave (new mothers, received EI) | 6.4% |

Final Answer: 6.4%"
41,what is the percentage of new mothers who received ei benefits in 2012 quit the jobs they held before the leave?,[0.9],"Relevant rows and columns from the table:

| Category                                                   | 2012 |
|------------------------------------------------------------|------|
| New mothers who received EI benefits and permanently quit | 0.9% |

Final Answer : 0.9%"
42,what is the percentage of new mothers who received ei benefits in 2012 were issued an roe for reasons other than parental leave and did not go back to the same employer?,[2.4],"Relevant rows and columns from the table for new mothers who received EI benefits in 2012 and did not go back to the same employer:

| Mothers                                                           | No ROE for parental leave, received EI, other permanent leave |
|-------------------------------------------------------------------|---------------------------------------------------------------|
| 2012                                                              | 2.4                                                           |

Final Answer: 2.4"
43,what is the percentage of new mothers who received ei benefits in 2012 were not issued an roe at all?,[10.5],"Relevant rows and columns from the table for new mothers who received EI benefits in 2012 and were not issued an ROE at all:

| Mothers                                        | 2012   |
|------------------------------------------------|--------|
| No ROE at all, received EI                      | 11.4   |
| Total                                          | 63.8   |

Final Answer: 11.4"
44,which club did aladji mansour ba play for in 2017-18?,['kapaz'],"Based on the provided table, the evidence shows the following relevant rows and columns for the clubs and seasons:

| Club        | Season  | League                   |
|-------------|---------|--------------------------|
| KAC Kenitra | 2015-16 | Botola                   |
| -           | 2016-17 |                          |
| -           | Total   |                          |
| Kapaz       | 2017-18 | Azerbaijan Premier League|

Final Answer: Aladji Mansour Ba played for Kapaz in the 2017-18 season."
45,what was the percentage of all farms reported woodlands and wetlands in 2011?,[49.9],"Relevant rows and columns from the table:

| Farm Size    | Farms with woodlands and wetlands |
|--------------|-----------------------------------|
| All farms    | 49.9%                             |


Final Answer: 49.9%"
46,what is the proportion of people who reported having seen their friends a few times or more a week in 2003?,[56.0],"Evidence:
Relevant row and column from the table:

| Total | People who saw their friends a few times or more a week 2003 | Percentage 56 |

Final Answer: 56%."
47,what is the proportion of people who reported having seen their friends a few times or more a week in 2013?,[44.0],"Relevant rows and columns from the table:

| Category    | 2013 value |
|-------------|------------|
| Total       | 44         |
| Men         | 44         |
| Women       | 43         |
| Province    |            |
| Newfoundland and Labrador | 57 |
| Prince Edward Island | 55 |
| Nova Scotia | 48 |
| New Brunswick | 51 |
| Quebec | 42 |
| Ontario | 42 |
| Manitoba | 44 |
| Saskatchewan | 47 |
| Alberta | 44 |
| British Columbia | 47 |

Final Answer: 44"
48,how much did the proportion of people who reported having seen their friends a few times or more a week fall from 2003 to 2013?,[12],"Relevant rows and columns from the table:  
| Category  | 2003 | 2013 |  
| ----------|------|------|  
| Total     | 56   | 44   |  

Calculation:  
The drop in the proportion of people who reported seeing their friends a few times or more a week from 2003 to 2013 is:  
56 - 44 = 12  

Final Answer: 12"
49,how many goals did jack holliday score for brentford in 1934-35?,[25.0],"Relevant rows and columns from the table:

| Club     | Season  | League             | Apps | Goals |
|----------|---------|--------------------|------|-------|
| brentford | 1934-35 |                    | 42   | 25    |

Final Answer : 25"
50,what was the percentage of admissions to correctional services in the nine reporting jurisdictions made up by aboriginal youth in 2017/2018?,[43.0],"Relevant rows and columns from the table:

| Characteristics          | Aboriginal | Non-Aboriginal | Unknown |
|--------------------------|------------|-----------------|---------|
| Aboriginal identity      | 48         | 49                | 3       |

Final Answer : 48%"
51,what was the percentage of custody admissions made up by aboriginal youth in 2017/2018?,[48.0],"Relevant rows and columns containing the necessary information:

| Characteristics          | Total custody number | Percent of total |
|--------------------------|----------------------|------------------|
| Aboriginal identity      | 3,541                | 48               |
| Total - all jurisdictions| 7,361                | 100              |

Final Answer: Percentage of custody admissions made up by aboriginal youth in 2017/2018 was 48%."
52,what was the percentage of community admissions made up by aboriginal youth in 2017/2018?,[39.0],"Relevant rows and columns from the table:

| Selected Characteristics | Total Community Supervision |
|--------------------------|-----------------------------|
| Aboriginal identity      | 39%                         |

Final Answer: 39%"
53,what is the percentage of youth admitted into correctional services were male in 2017/2018?,[76.0],"Relevant rows and columns from the table:

| Selection characteristics | Male (total custody) | Male (total community supervision) | Male (total correctional services) | 
|---------------------------|----------------------|-------------------------------------|-------------------------------------|
| Total - all jurisdictions | 5,625                | 7,113                               | 12,738                              |

Final Answer: 76%"
54,what is the percentage of youth admitted into custody were male in 2017/2018?,[76.0],"Relevant rows and columns from the table:

| Characteristics    | Total Custody |
|--------------------|---------------|
| Male               | 5,625         |
| Female             | 1,732         |
| Unknown Sex        | 4             |

To find the percentage of youth admitted into custody that were male:

Total Youth in Custody = 7,361 (from the total-all jurisdictions row)
Number of Male Youth in Custody = 5,625

Percentage of Male Youth in Custody = (Number of Male Youth / Total Youth) * 100
Percentage of Male Youth in Custody = (5,625 / 7,361) * 100

Final Answer: 76.4%"
55,what is the percentage of youth admitted into community supervision were male in 2017/2018?,[76.0],"Relevant rows and columns from the table:

| Selected characteristics | Total community supervision (number) | Percent of total |
|--------------------------|--------------------------------------|------------------|
| Male                     | 7,113                                | 76               |
| Female                   | 2,169                                | 23               |
| Unknown sex              | 21                                   | 0                |

Final Answer: 76%"
56,what was the percentage of youth admissions to correctional services in 2017/2018 involved youth aged 16 to 17 years at the time of admission?,[54],"Relevant rows and columns from the table:

| Selected characteristics | Total custody (percent of total) | Total community supervision (percent of total) | Total correctional services (percent of total) |  
|--------------------------|----------------------------------|----------------------------------------------|---------------------------------------------|
| 16 years | 27 | 22 | 25 |  
| 17 years | 33 | 27 | 29 |

Final Answer: 27% + 33% = 60%"
57,what was the percentage of youth admitted to custody aged 16 and 17 years old in 2017/2018?,[60],"Relevant rows and columns from the table:

| Age              | Number (16 years) | Percent of Total (16 years) | Number (17 years) | Percent of Total (17 years) |
|------------------|------------------|---------------------------|------------------|---------------------------|
| 16 years         | 2,020            | 27                        | 2,066            | 22                        |
  
Final Answer : 49%"
58,what was the percentage of youth admitted to community supervision aged 16 and 17 years old in 2017/2018?,[49],"Relevant rows and columns from the table:

| Age                                 | Total Community Supervision |
|-------------------------------------|-----------------------------|
| 16 years                            | 2,066                       |
| 17 years                            | 2,480                       |

Calculation:
Total number of youth aged 16 and 17 admitted to community supervision = Number of youth aged 16 + Number of youth aged 17
= 2,066 + 2,480
= 4,546

Total number of youth admitted to community supervision = 9,303
Percentage of youth aged 16 and 17 admitted to community supervision = (4,546 / 9,303) * 100

Final Answer: 48.84%"
59,what was the mean absolute revision to the annual growth in nominal gdp between 1981 and 2014?,[0.13],"Relevant rows and columns from the table:

| Time Period | Mean Absolute Revision to the Growth in Annual GDP |
|-------------|-----------------------------------------------------|
| 1982 to 2014 | 0.13 |

Final Answer: 0.13"
60,what was the the mean absolute revision to annual nominal gdp for the period 2010 to 2014?,[0.2],"Relevant rows and columns from the table:

| Time Period    | Mean Absolute Revision to GDP (2010-2014) |
|----------------|--------------------------------------------|
| 2010 to 2014   | 0.20                                      |

Final Answer : 0.20"
61,what was the mean absolute revision to the annual growth in real gdp between 1981 and 2014?,[0.11],"Relevant rows and column for the mean absolute revision to the growth in annual real GDP:

| Time period  | Mean absolute revision to the growth in annual real gdp |
|--------------|--------------------------------------------------------|
| 1982 to 2014 | 0.11                                                   |

Final Answer: 0.11"
62,what was the annual real growth over the 1981 to 2013 period was in alberta?,[3.13],"Relevant rows and columns from the table:

| Province or Territory | Revised Estimate of Growth (%) |
|-----------------------|-------------------------------|
| Alberta               | 3.13                          |

Final Answer : 3.13"
63,what was the percentage of french-speaking people in canada in 2011?,[22.9],"Relevant rows and columns from the table:

| Region | French (2011) |
|--------|---------------|
| Canada | 22.9          |

Final Answer: 22.9"
64,what is the low boundary of percentage of french-speaking people in canada is projected to be in 2036 ?,[20.2],"Relevant rows and columns from the table:

| Region                 | 2036   |
|------------------------|--------|
| Canada                 | 20.4   |
| Quebec                 | 82.4   |
| Canada outside Quebec  | 3.2    |

Final Answer: 3.2"
65,what is the high boundary of percentage of french-speaking people in canada is projected to be in 2036 ?,[20.9],"Relevant rows and columns from the table:

| Region                | French (%) in 2036 |
|-----------------------|--------------------|
| Canada                | 20.4               |
| Quebec                | 82.9 (High boundary) |
| Canada outside Quebec | 3.6                |

Final Answer: 82.9"
66,what was the percentage of french-speaking people in quebec in 2011?,[85.4],"Evidence:
Relevant rows and columns from the table:

| Region | 2011 | French |
|--------|------|--------|
| Quebec | 85.4 | 85.4   |

Final Answer : 85.4"
